id,product_name,category,brand,price,rating,in_stock,description
1187,Pulse Sandals 298Lite,Footwear,Pulse,100.2,1.0,False,Pulse Sandals 298Lite - Optimized for productivity and entertainment. Perfect for office work.
1188,Aero 4K Monitor 455Max,Peripherals,Aero,1357.84,1.3,True,Aero 4K Monitor 455Max - Engineered for gamers and power users. Perfect for travel.
1189,Eclipse VR Headset 229Lite,Gaming,Eclipse,2063.53,2.6,True,Eclipse VR Headset 229Lite - Compact and lightweight for easy portability. Perfect for multimedia.
1190,Orbit Sandals 372Max,Footwear,Orbit,1902.99,4.4,True,Orbit Sandals 372Max - Built with cutting-edge technology for superior experience. Perfect for daily use.
1191,Zenith Ultrabook 779S,Laptops,Zenith,2143.06,2.4,True,Zenith Ultrabook 779S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1192,Prime Phone Case 154S,Accessories,Prime,381.02,2.1,False,Prime Phone Case 154S - Premium build quality with advanced features. Perfect for gaming.
1193,Nimbus Tablet 225S,Electronics,Nimbus,2157.65,1.7,False,Nimbus Tablet 225S - Optimized for productivity and entertainment. Perfect for gaming.
1194,Vertex Tablet 560Lite,Electronics,Vertex,571.11,4.2,False,Vertex Tablet 560Lite - Built with cutting-edge technology for superior experience. Perfect for gaming.
1195,Fusion Wireless Earbuds 269Max,Audio,Fusion,2646.92,3.1,False,Fusion Wireless Earbuds 269Max - Premium build quality with advanced features. Perfect for travel.
1196,Orbit Gaming Console 133Lite,Gaming,Orbit,448.59,2.7,True,Orbit Gaming Console 133Lite - Optimized for productivity and entertainment. Perfect for gaming.
1197,NovaTech Smart Wallet 984Pro,Accessories,NovaTech,1705.98,3.9,True,NovaTech Smart Wallet 984Pro - Built with cutting-edge technology for superior experience. Perfect for travel.
1198,Volt Sneakers 109Max,Footwear,Volt,2483.32,4.4,True,Volt Sneakers 109Max - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1199,Fusion Controller 238X,Gaming,Fusion,1711.55,1.8,True,Fusion Controller 238X - Designed for everyday performance and reliability. Perfect for multimedia.
1200,Orbit Gaming Mouse 673Pro,Peripherals,Orbit,1068.14,4.2,True,Orbit Gaming Mouse 673Pro - Optimized for productivity and entertainment. Perfect for daily use.
1201,Nimbus Noise Cancelling Headphones 385Lite,Audio,Nimbus,1649.59,1.9,True,Nimbus Noise Cancelling Headphones 385Lite - Optimized for productivity and entertainment. Perfect for daily use.
1202,Nimbus Camera 307Max,Electronics,Nimbus,310.07,4.2,False,Nimbus Camera 307Max - Engineered for gamers and power users. Perfect for office work.
1203,Eclipse Chromebook 455Max,Laptops,Eclipse,418.61,2.3,True,Eclipse Chromebook 455Max - Built with cutting-edge technology for superior experience. Perfect for gaming.
1204,Strive 4K Monitor 926X,Peripherals,Strive,2782.89,1.5,False,Strive 4K Monitor 926X - Built with cutting-edge technology for superior experience. Perfect for multimedia.
1205,Orbit Controller 189X,Gaming,Orbit,1207.24,4.6,False,Orbit Controller 189X - Built with cutting-edge technology for superior experience. Perfect for daily use.
1206,Quantum Bluetooth Speaker 252S,Audio,Quantum,1102.36,2.8,True,Quantum Bluetooth Speaker 252S - Engineered for gamers and power users. Perfect for travel.
1207,Quantum Phone Case 620Lite,Accessories,Quantum,2665.32,4.5,False,Quantum Phone Case 620Lite - High durability with modern aesthetics. Perfect for gaming.
1208,Volt Smartphone 763Max,Electronics,Volt,817.47,3.9,False,Volt Smartphone 763Max - Premium build quality with advanced features. Perfect for gaming.
1209,Quantum Sneakers 570X,Footwear,Quantum,1329.59,3.6,True,Quantum Sneakers 570X - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1210,Pulse Noise Cancelling Headphones 978Lite,Audio,Pulse,2164.27,4.5,False,Pulse Noise Cancelling Headphones 978Lite - Premium build quality with advanced features. Perfect for office work.
1211,Prime Controller 738S,Gaming,Prime,2475.4,2.7,False,Prime Controller 738S - Premium build quality with advanced features. Perfect for office work.
1212,Eclipse VR Headset 578Pro,Gaming,Eclipse,133.0,3.6,False,Eclipse VR Headset 578Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1213,Prime 4K Monitor 321Pro,Peripherals,Prime,1149.99,4.4,False,Prime 4K Monitor 321Pro - Compact and lightweight for easy portability. Perfect for daily use.
1214,Fusion Soundbar 765Pro,Audio,Fusion,437.12,2.7,False,Fusion Soundbar 765Pro - Engineered for gamers and power users. Perfect for daily use.
1215,Prime Gaming Chair 733Max,Gaming,Prime,1578.66,3.4,True,Prime Gaming Chair 733Max - Premium build quality with advanced features. Perfect for multimedia.
1216,Vertex Ultrabook 433Max,Laptops,Vertex,789.17,4.8,True,Vertex Ultrabook 433Max - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1217,Eclipse Laptop Sleeve 627Lite,Accessories,Eclipse,2660.83,1.9,False,Eclipse Laptop Sleeve 627Lite - Engineered for gamers and power users. Perfect for travel.
1218,Pulse Chromebook 666Lite,Laptops,Pulse,1049.33,2.3,True,Pulse Chromebook 666Lite - Compact and lightweight for easy portability. Perfect for gaming.
1219,Quantum Ultrabook 701Pro,Laptops,Quantum,1899.3,3.3,True,Quantum Ultrabook 701Pro - Optimized for productivity and entertainment. Perfect for gaming.
1220,Prime Drone 611S,Electronics,Prime,366.58,1.2,True,Prime Drone 611S - Engineered for gamers and power users. Perfect for travel.
1221,CoreX Wireless Earbuds 531Lite,Audio,CoreX,2189.68,1.1,True,CoreX Wireless Earbuds 531Lite - Engineered for gamers and power users. Perfect for travel.
1222,NovaTech Bluetooth Speaker 599Max,Audio,NovaTech,1629.53,2.7,True,NovaTech Bluetooth Speaker 599Max - Engineered for gamers and power users. Perfect for office work.
1223,Pulse 4K Monitor 819Max,Peripherals,Pulse,1984.88,2.2,True,Pulse 4K Monitor 819Max - High durability with modern aesthetics. Perfect for multimedia.
1224,Vertex Wireless Earbuds 217Lite,Audio,Vertex,1418.02,2.5,False,Vertex Wireless Earbuds 217Lite - Built with cutting-edge technology for superior experience. Perfect for gaming.
1225,Strive Smart Wallet 437X,Accessories,Strive,2548.14,1.6,True,Strive Smart Wallet 437X - Optimized for productivity and entertainment. Perfect for travel.
1226,Zenith Smartwatch 321Lite,Electronics,Zenith,2785.54,4.1,False,Zenith Smartwatch 321Lite - Engineered for gamers and power users. Perfect for travel.
1227,Prime Gaming Laptop 955X,Laptops,Prime,539.98,2.6,True,Prime Gaming Laptop 955X - Optimized for productivity and entertainment. Perfect for travel.
1228,Pulse Bluetooth Speaker 171Max,Audio,Pulse,991.0,3.2,True,Pulse Bluetooth Speaker 171Max - Optimized for productivity and entertainment. Perfect for gaming.
1229,HyperX Bluetooth Speaker 604Lite,Audio,HyperX,1745.99,2.5,False,HyperX Bluetooth Speaker 604Lite - Engineered for gamers and power users. Perfect for multimedia.
1230,Fusion Hiking Boots 178X,Footwear,Fusion,2100.8,3.2,False,Fusion Hiking Boots 178X - Built with cutting-edge technology for superior experience. Perfect for multimedia.
1231,Nimbus Wireless Earbuds 664Max,Audio,Nimbus,201.57,2.4,False,Nimbus Wireless Earbuds 664Max - High durability with modern aesthetics. Perfect for daily use.
1232,Strive Bluetooth Speaker 900S,Audio,Strive,2802.97,2.1,False,Strive Bluetooth Speaker 900S - Compact and lightweight for easy portability. Perfect for daily use.
1233,Nimbus Webcam 390Max,Peripherals,Nimbus,2846.75,1.2,True,Nimbus Webcam 390Max - High durability with modern aesthetics. Perfect for travel.
1234,Nimbus 4K Monitor 966Pro,Peripherals,Nimbus,98.61,3.6,False,Nimbus 4K Monitor 966Pro - Engineered for gamers and power users. Perfect for gaming.
1235,Zenith Camera 659S,Electronics,Zenith,2480.8,2.0,True,Zenith Camera 659S - Designed for everyday performance and reliability. Perfect for travel.
1236,Volt Wireless Earbuds 453X,Audio,Volt,200.33,3.9,True,Volt Wireless Earbuds 453X - Optimized for productivity and entertainment. Perfect for gaming.
1237,Volt Soundbar 278Lite,Audio,Volt,1095.64,3.0,False,Volt Soundbar 278Lite - Built with cutting-edge technology for superior experience. Perfect for daily use.
1238,CoreX Gaming Mouse 172Lite,Peripherals,CoreX,1717.5,2.2,False,CoreX Gaming Mouse 172Lite - Engineered for gamers and power users. Perfect for multimedia.
1239,Vertex Webcam 197Pro,Peripherals,Vertex,1278.4,2.9,False,Vertex Webcam 197Pro - Compact and lightweight for easy portability. Perfect for multimedia.
1240,NovaTech Mechanical Keyboard 864X,Peripherals,NovaTech,2826.35,4.4,True,NovaTech Mechanical Keyboard 864X - Premium build quality with advanced features. Perfect for daily use.
1241,Quantum Mechanical Keyboard 351S,Peripherals,Quantum,774.85,4.7,False,Quantum Mechanical Keyboard 351S - Designed for everyday performance and reliability. Perfect for multimedia.
1242,Zenith Soundbar 373Pro,Audio,Zenith,849.65,4.8,True,Zenith Soundbar 373Pro - Compact and lightweight for easy portability. Perfect for gaming.
1243,Aero Controller 590X,Gaming,Aero,938.6,2.5,True,Aero Controller 590X - Premium build quality with advanced features. Perfect for gaming.
1244,CoreX Soundbar 620Max,Audio,CoreX,2552.75,2.2,True,CoreX Soundbar 620Max - Engineered for gamers and power users. Perfect for travel.
1245,Prime Smartphone 431Pro,Electronics,Prime,1641.79,4.3,False,Prime Smartphone 431Pro - High durability with modern aesthetics. Perfect for gaming.
1246,Fusion Phone Case 872Max,Accessories,Fusion,941.19,3.2,False,Fusion Phone Case 872Max - High durability with modern aesthetics. Perfect for gaming.
1247,NovaTech VR Headset 130Pro,Gaming,NovaTech,1934.35,4.9,False,NovaTech VR Headset 130Pro - High durability with modern aesthetics. Perfect for office work.
1248,Nimbus Ultrabook 455X,Laptops,Nimbus,2875.85,4.5,True,Nimbus Ultrabook 455X - Compact and lightweight for easy portability. Perfect for daily use.
1249,Prime Laptop Sleeve 674X,Accessories,Prime,149.5,1.8,False,Prime Laptop Sleeve 674X - Engineered for gamers and power users. Perfect for office work.
1250,HyperX Sandals 517X,Footwear,HyperX,313.65,3.4,False,HyperX Sandals 517X - High durability with modern aesthetics. Perfect for gaming.
1251,Volt Controller 539Lite,Gaming,Volt,2447.38,4.2,False,Volt Controller 539Lite - Optimized for productivity and entertainment. Perfect for multimedia.
1252,Strive Camera 892Lite,Electronics,Strive,2279.08,4.9,True,Strive Camera 892Lite - Built with cutting-edge technology for superior experience. Perfect for travel.
1253,Strive Wireless Earbuds 621Pro,Audio,Strive,2287.09,3.9,False,Strive Wireless Earbuds 621Pro - Optimized for productivity and entertainment. Perfect for multimedia.
1254,Strive Business Laptop 773S,Laptops,Strive,432.3,2.1,True,Strive Business Laptop 773S - Compact and lightweight for easy portability. Perfect for travel.
1255,Prime Smartphone 529Lite,Electronics,Prime,68.1,4.1,True,Prime Smartphone 529Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1256,Pulse Gaming Chair 434Lite,Gaming,Pulse,2654.48,4.6,True,Pulse Gaming Chair 434Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1257,Vertex Wireless Earbuds 246Lite,Audio,Vertex,169.79,2.4,False,Vertex Wireless Earbuds 246Lite - Engineered for gamers and power users. Perfect for travel.
1258,Vertex Sandals 102S,Footwear,Vertex,567.14,1.9,True,Vertex Sandals 102S - Engineered for gamers and power users. Perfect for multimedia.
1259,Quantum Mechanical Keyboard 195Max,Peripherals,Quantum,2813.9,4.7,False,Quantum Mechanical Keyboard 195Max - Optimized for productivity and entertainment. Perfect for multimedia.
1260,Pulse Bluetooth Speaker 175X,Audio,Pulse,2453.5,1.3,False,Pulse Bluetooth Speaker 175X - Designed for everyday performance and reliability. Perfect for gaming.
1261,Quantum Business Laptop 689Lite,Laptops,Quantum,2763.45,2.8,True,Quantum Business Laptop 689Lite - Premium build quality with advanced features. Perfect for gaming.
1262,Zenith Running Shoes 491X,Footwear,Zenith,2971.35,3.4,True,Zenith Running Shoes 491X - Engineered for gamers and power users. Perfect for gaming.
1263,Aero Wireless Earbuds 675Max,Audio,Aero,1788.04,3.0,True,Aero Wireless Earbuds 675Max - High durability with modern aesthetics. Perfect for multimedia.
1264,Nimbus Mechanical Keyboard 596Lite,Peripherals,Nimbus,2106.37,3.8,True,Nimbus Mechanical Keyboard 596Lite - Built with cutting-edge technology for superior experience. Perfect for gaming.
1265,Prime Gaming Chair 718X,Gaming,Prime,2829.21,1.1,False,Prime Gaming Chair 718X - Optimized for productivity and entertainment. Perfect for multimedia.
1266,Pulse Gaming Laptop 706S,Laptops,Pulse,405.58,3.0,True,Pulse Gaming Laptop 706S - High durability with modern aesthetics. Perfect for daily use.
1267,CoreX Tablet 228Lite,Electronics,CoreX,2104.22,2.1,False,CoreX Tablet 228Lite - Compact and lightweight for easy portability. Perfect for gaming.
1268,Nimbus Laptop Sleeve 353Max,Accessories,Nimbus,2884.36,4.3,False,Nimbus Laptop Sleeve 353Max - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
1269,NovaTech Tablet 569X,Electronics,NovaTech,2221.13,2.0,True,NovaTech Tablet 569X - Built with cutting-edge technology for superior experience. Perfect for office work.
1270,Vertex Mechanical Keyboard 337Pro,Peripherals,Vertex,1087.9,3.7,False,Vertex Mechanical Keyboard 337Pro - Engineered for gamers and power users. Perfect for office work.
1271,Aero Mechanical Keyboard 588X,Peripherals,Aero,2424.3,1.9,True,Aero Mechanical Keyboard 588X - High durability with modern aesthetics. Perfect for office work.
1272,Eclipse 4K Monitor 169Pro,Peripherals,Eclipse,1583.57,1.8,True,Eclipse 4K Monitor 169Pro - Optimized for productivity and entertainment. Perfect for office work.
1273,Aero Chromebook 808Pro,Laptops,Aero,2957.06,2.6,True,Aero Chromebook 808Pro - High durability with modern aesthetics. Perfect for gaming.
1274,Aero Running Shoes 212Pro,Footwear,Aero,2779.3,4.0,True,Aero Running Shoes 212Pro - Engineered for gamers and power users. Perfect for office work.
1275,Pulse Running Shoes 459Max,Footwear,Pulse,742.25,2.1,False,Pulse Running Shoes 459Max - Compact and lightweight for easy portability. Perfect for gaming.
1276,CoreX Controller 138X,Gaming,CoreX,2133.87,4.8,True,CoreX Controller 138X - Compact and lightweight for easy portability. Perfect for travel.
1277,Nimbus Running Shoes 755S,Footwear,Nimbus,1192.29,4.1,True,Nimbus Running Shoes 755S - Premium build quality with advanced features. Perfect for daily use.
1278,HyperX Drone 945Lite,Electronics,HyperX,2295.98,3.3,False,HyperX Drone 945Lite - Built with cutting-edge technology for superior experience. Perfect for multimedia.
1279,Aero Gaming Laptop 415Lite,Laptops,Aero,1227.91,3.6,True,Aero Gaming Laptop 415Lite - Built with cutting-edge technology for superior experience. Perfect for travel.
1280,Strive Chromebook 406X,Laptops,Strive,2923.58,4.6,True,Strive Chromebook 406X - Designed for everyday performance and reliability. Perfect for daily use.
1281,Vertex Chromebook 785Lite,Laptops,Vertex,92.22,3.4,False,Vertex Chromebook 785Lite - Compact and lightweight for easy portability. Perfect for gaming.
1282,Orbit Controller 858Pro,Gaming,Orbit,90.28,2.3,False,Orbit Controller 858Pro - Optimized for productivity and entertainment. Perfect for daily use.
1283,Zenith Chromebook 683Lite,Laptops,Zenith,2000.19,3.8,False,Zenith Chromebook 683Lite - Designed for everyday performance and reliability. Perfect for multimedia.
1284,NovaTech Soundbar 475X,Audio,NovaTech,2302.38,4.4,True,NovaTech Soundbar 475X - Premium build quality with advanced features. Perfect for office work.
1285,Pulse Controller 221Pro,Gaming,Pulse,699.96,1.7,True,Pulse Controller 221Pro - Engineered for gamers and power users. Perfect for daily use.
1286,Strive Gaming Mouse 406Pro,Peripherals,Strive,1687.09,1.7,True,Strive Gaming Mouse 406Pro - Optimized for productivity and entertainment. Perfect for daily use.
1287,Volt 4K Monitor 365X,Peripherals,Volt,1904.06,4.4,False,Volt 4K Monitor 365X - Premium build quality with advanced features. Perfect for travel.
1288,Zenith Hiking Boots 304X,Footwear,Zenith,1397.68,1.3,True,Zenith Hiking Boots 304X - High durability with modern aesthetics. Perfect for gaming.
1289,Quantum VR Headset 630X,Gaming,Quantum,1216.54,1.4,False,Quantum VR Headset 630X - Premium build quality with advanced features. Perfect for daily use.
1290,Pulse Gaming Chair 590X,Gaming,Pulse,1184.63,2.1,False,Pulse Gaming Chair 590X - Optimized for productivity and entertainment. Perfect for office work.
1291,Orbit Noise Cancelling Headphones 972Lite,Audio,Orbit,973.58,2.6,True,Orbit Noise Cancelling Headphones 972Lite - Built with cutting-edge technology for superior experience. Perfect for travel.
1292,Volt Drone 802Max,Electronics,Volt,2576.64,1.0,True,Volt Drone 802Max - Compact and lightweight for easy portability. Perfect for travel.
1293,Nimbus Soundbar 477S,Audio,Nimbus,42.5,2.6,False,Nimbus Soundbar 477S - Engineered for gamers and power users. Perfect for daily use.
1294,Fusion Phone Case 728S,Accessories,Fusion,2362.65,3.4,True,Fusion Phone Case 728S - Premium build quality with advanced features. Perfect for gaming.
1295,Pulse Laptop Sleeve 325Pro,Accessories,Pulse,312.21,3.8,True,Pulse Laptop Sleeve 325Pro - Optimized for productivity and entertainment. Perfect for multimedia.
1296,Zenith Wireless Earbuds 308Max,Audio,Zenith,2669.44,2.4,False,Zenith Wireless Earbuds 308Max - Built with cutting-edge technology for superior experience. Perfect for travel.
1297,Strive Running Shoes 276X,Footwear,Strive,657.61,1.9,True,Strive Running Shoes 276X - High durability with modern aesthetics. Perfect for multimedia.
1298,Zenith Gaming Mouse 719S,Peripherals,Zenith,2895.47,2.7,True,Zenith Gaming Mouse 719S - High durability with modern aesthetics. Perfect for daily use.
1299,Pulse Gaming Chair 883Max,Gaming,Pulse,662.12,4.9,False,Pulse Gaming Chair 883Max - Premium build quality with advanced features. Perfect for travel.
1300,Quantum Sneakers 126Max,Footwear,Quantum,1765.48,4.0,True,Quantum Sneakers 126Max - High durability with modern aesthetics. Perfect for office work.
1301,Prime Gaming Laptop 763Lite,Laptops,Prime,2754.93,1.8,False,Prime Gaming Laptop 763Lite - Compact and lightweight for easy portability. Perfect for travel.
1302,Aero Ultrabook 231S,Laptops,Aero,2983.59,2.7,False,Aero Ultrabook 231S - Optimized for productivity and entertainment. Perfect for gaming.
1303,Quantum Hiking Boots 872X,Footwear,Quantum,744.22,1.8,True,Quantum Hiking Boots 872X - Designed for everyday performance and reliability. Perfect for multimedia.
1304,CoreX Gaming Laptop 385Pro,Laptops,CoreX,1637.14,4.0,False,CoreX Gaming Laptop 385Pro - Designed for everyday performance and reliability. Perfect for office work.
1305,Pulse Soundbar 745Lite,Audio,Pulse,2436.52,2.0,False,Pulse Soundbar 745Lite - Designed for everyday performance and reliability. Perfect for travel.
1306,HyperX Sandals 253Pro,Footwear,HyperX,377.73,1.1,True,HyperX Sandals 253Pro - Premium build quality with advanced features. Perfect for multimedia.
1307,Volt Smart Wallet 534S,Accessories,Volt,107.73,2.0,False,Volt Smart Wallet 534S - High durability with modern aesthetics. Perfect for gaming.
1308,Eclipse Gaming Laptop 599X,Laptops,Eclipse,2692.75,2.4,False,Eclipse Gaming Laptop 599X - Engineered for gamers and power users. Perfect for office work.
1309,Vertex Camera 645X,Electronics,Vertex,85.44,1.5,False,Vertex Camera 645X - Compact and lightweight for easy portability. Perfect for multimedia.
1310,Strive Wireless Earbuds 659Lite,Audio,Strive,1616.15,2.7,True,Strive Wireless Earbuds 659Lite - High durability with modern aesthetics. Perfect for multimedia.
1311,Fusion Gaming Console 714Lite,Gaming,Fusion,1147.07,3.6,True,Fusion Gaming Console 714Lite - Optimized for productivity and entertainment. Perfect for office work.
1312,Vertex VR Headset 438Lite,Gaming,Vertex,579.22,2.1,True,Vertex VR Headset 438Lite - Designed for everyday performance and reliability. Perfect for gaming.
1313,Quantum Gaming Mouse 665Max,Peripherals,Quantum,287.65,3.0,True,Quantum Gaming Mouse 665Max - Compact and lightweight for easy portability. Perfect for multimedia.
1314,Zenith Chromebook 403Pro,Laptops,Zenith,515.17,4.3,True,Zenith Chromebook 403Pro - Engineered for gamers and power users. Perfect for travel.
1315,Fusion Webcam 382Lite,Peripherals,Fusion,2323.0,1.7,False,Fusion Webcam 382Lite - Built with cutting-edge technology for superior experience. Perfect for gaming.
1316,Zenith Running Shoes 520S,Footwear,Zenith,80.33,4.9,False,Zenith Running Shoes 520S - High durability with modern aesthetics. Perfect for daily use.
1317,HyperX Hiking Boots 269S,Footwear,HyperX,1034.58,3.7,False,HyperX Hiking Boots 269S - Optimized for productivity and entertainment. Perfect for travel.
1318,Prime Bluetooth Speaker 672X,Audio,Prime,2162.07,2.4,False,Prime Bluetooth Speaker 672X - Premium build quality with advanced features. Perfect for multimedia.
1319,HyperX Gaming Console 359X,Gaming,HyperX,1023.75,1.7,False,HyperX Gaming Console 359X - Designed for everyday performance and reliability. Perfect for multimedia.
1320,Quantum Sandals 503S,Footwear,Quantum,1313.3,1.9,False,Quantum Sandals 503S - High durability with modern aesthetics. Perfect for travel.
1321,Eclipse Wireless Earbuds 824Pro,Audio,Eclipse,2209.61,1.7,False,Eclipse Wireless Earbuds 824Pro - Designed for everyday performance and reliability. Perfect for gaming.
1322,HyperX Smartwatch 449Lite,Electronics,HyperX,129.46,1.7,False,HyperX Smartwatch 449Lite - Compact and lightweight for easy portability. Perfect for office work.
1323,HyperX Ultrabook 436S,Laptops,HyperX,2056.74,3.9,True,HyperX Ultrabook 436S - Optimized for productivity and entertainment. Perfect for gaming.
1324,Prime Phone Case 336Pro,Accessories,Prime,252.36,3.3,True,Prime Phone Case 336Pro - Premium build quality with advanced features. Perfect for office work.
1325,Quantum Laptop Sleeve 259Pro,Accessories,Quantum,1808.69,4.3,True,Quantum Laptop Sleeve 259Pro - Optimized for productivity and entertainment. Perfect for travel.
1326,Fusion Noise Cancelling Headphones 266X,Audio,Fusion,331.19,3.8,False,Fusion Noise Cancelling Headphones 266X - Built with cutting-edge technology for superior experience. Perfect for office work.
1327,HyperX Tablet 201X,Electronics,HyperX,2123.89,2.7,True,HyperX Tablet 201X - Comfortable ergonomic design with long-lasting battery life. Perfect for office work.
1328,Aero Business Laptop 480S,Laptops,Aero,212.91,2.1,True,Aero Business Laptop 480S - High durability with modern aesthetics. Perfect for multimedia.
1329,Volt Gaming Chair 921Lite,Gaming,Volt,2168.38,2.2,True,Volt Gaming Chair 921Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1330,Zenith Sneakers 894Max,Footwear,Zenith,2466.3,2.8,False,Zenith Sneakers 894Max - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1331,Quantum Smartphone 289Pro,Electronics,Quantum,1747.58,4.0,False,Quantum Smartphone 289Pro - Built with cutting-edge technology for superior experience. Perfect for travel.
1332,CoreX Noise Cancelling Headphones 341Max,Audio,CoreX,761.13,4.2,False,CoreX Noise Cancelling Headphones 341Max - Optimized for productivity and entertainment. Perfect for multimedia.
1333,Quantum Drone 742X,Electronics,Quantum,2583.21,3.3,True,Quantum Drone 742X - Compact and lightweight for easy portability. Perfect for gaming.
1334,Zenith Mechanical Keyboard 711X,Peripherals,Zenith,2350.18,4.1,True,Zenith Mechanical Keyboard 711X - High durability with modern aesthetics. Perfect for office work.
1335,Aero Sandals 784Lite,Footwear,Aero,206.43,4.2,False,Aero Sandals 784Lite - Premium build quality with advanced features. Perfect for multimedia.
1336,Nimbus Camera 925Max,Electronics,Nimbus,2327.82,2.7,False,Nimbus Camera 925Max - Designed for everyday performance and reliability. Perfect for daily use.
1337,Eclipse Backpack 726Pro,Accessories,Eclipse,1380.05,4.0,False,Eclipse Backpack 726Pro - Engineered for gamers and power users. Perfect for gaming.
1338,Orbit Chromebook 703S,Laptops,Orbit,2292.36,3.7,True,Orbit Chromebook 703S - High durability with modern aesthetics. Perfect for travel.
1339,Zenith Smartphone 172Pro,Electronics,Zenith,1098.23,1.1,True,Zenith Smartphone 172Pro - Premium build quality with advanced features. Perfect for gaming.
1340,Pulse Drone 569S,Electronics,Pulse,1372.12,4.4,True,Pulse Drone 569S - Engineered for gamers and power users. Perfect for office work.
1341,Nimbus Running Shoes 754S,Footwear,Nimbus,833.36,2.2,True,Nimbus Running Shoes 754S - Built with cutting-edge technology for superior experience. Perfect for gaming.
1342,CoreX Smart Wallet 362Lite,Accessories,CoreX,268.1,1.7,True,CoreX Smart Wallet 362Lite - Built with cutting-edge technology for superior experience. Perfect for office work.
1343,Eclipse Business Laptop 849Max,Laptops,Eclipse,581.4,1.8,False,Eclipse Business Laptop 849Max - Optimized for productivity and entertainment. Perfect for multimedia.
1344,Prime Controller 680S,Gaming,Prime,2708.01,3.3,True,Prime Controller 680S - Optimized for productivity and entertainment. Perfect for daily use.
1345,Quantum Smartphone 429Max,Electronics,Quantum,2201.39,4.7,False,Quantum Smartphone 429Max - Built with cutting-edge technology for superior experience. Perfect for daily use.
1346,Zenith Webcam 434X,Peripherals,Zenith,2891.04,2.4,True,Zenith Webcam 434X - Compact and lightweight for easy portability. Perfect for travel.
1347,Aero Laptop Sleeve 922Max,Accessories,Aero,92.89,1.0,False,Aero Laptop Sleeve 922Max - Comfortable ergonomic design with long-lasting battery life. Perfect for office work.
1348,CoreX Sneakers 538X,Footwear,CoreX,378.19,4.9,False,CoreX Sneakers 538X - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
1349,NovaTech Sandals 165S,Footwear,NovaTech,2915.82,1.6,False,NovaTech Sandals 165S - Compact and lightweight for easy portability. Perfect for gaming.
1350,Pulse Tablet 122S,Electronics,Pulse,2510.55,5.0,False,Pulse Tablet 122S - High durability with modern aesthetics. Perfect for daily use.
1351,Orbit Smartphone 554S,Electronics,Orbit,436.28,4.6,False,Orbit Smartphone 554S - Designed for everyday performance and reliability. Perfect for gaming.
1352,Zenith Backpack 129Lite,Accessories,Zenith,2489.46,3.8,True,Zenith Backpack 129Lite - High durability with modern aesthetics. Perfect for office work.
1353,Zenith Controller 783Max,Gaming,Zenith,712.46,1.9,False,Zenith Controller 783Max - Engineered for gamers and power users. Perfect for gaming.
1354,Aero Gaming Console 409X,Gaming,Aero,2790.54,2.1,False,Aero Gaming Console 409X - Built with cutting-edge technology for superior experience. Perfect for travel.
1355,Vertex Controller 424Max,Gaming,Vertex,1555.35,3.0,False,Vertex Controller 424Max - Engineered for gamers and power users. Perfect for daily use.
1356,Volt 4K Monitor 958S,Peripherals,Volt,1572.78,4.9,False,Volt 4K Monitor 958S - Designed for everyday performance and reliability. Perfect for daily use.
1357,Quantum Ultrabook 507Max,Laptops,Quantum,2326.51,2.7,False,Quantum Ultrabook 507Max - Premium build quality with advanced features. Perfect for office work.
1358,NovaTech Bluetooth Speaker 567Lite,Audio,NovaTech,1927.01,4.6,False,NovaTech Bluetooth Speaker 567Lite - High durability with modern aesthetics. Perfect for gaming.
1359,Pulse Running Shoes 115Pro,Footwear,Pulse,2134.73,4.9,True,Pulse Running Shoes 115Pro - Built with cutting-edge technology for superior experience. Perfect for office work.
1360,NovaTech Camera 181Pro,Electronics,NovaTech,1695.42,2.5,True,NovaTech Camera 181Pro - Built with cutting-edge technology for superior experience. Perfect for multimedia.
1361,HyperX Noise Cancelling Headphones 567Lite,Audio,HyperX,1390.13,1.7,False,HyperX Noise Cancelling Headphones 567Lite - Designed for everyday performance and reliability. Perfect for multimedia.
1362,Strive Wireless Earbuds 949X,Audio,Strive,2070.69,2.2,False,Strive Wireless Earbuds 949X - High durability with modern aesthetics. Perfect for gaming.
1363,NovaTech Controller 388X,Gaming,NovaTech,32.06,3.3,False,NovaTech Controller 388X - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
1364,NovaTech Chromebook 880Lite,Laptops,NovaTech,2485.95,4.7,True,NovaTech Chromebook 880Lite - Premium build quality with advanced features. Perfect for travel.
1365,NovaTech Gaming Mouse 388Max,Peripherals,NovaTech,672.25,3.9,True,NovaTech Gaming Mouse 388Max - Built with cutting-edge technology for superior experience. Perfect for gaming.
